date,tweet,sentiment,saham
2020-02-13,ada apa denganmu ICBP,netral,icbp
2020-02-13,BNI Sekuritas: Indofood (ICBP) Tetap Diuntungkan Jika Akuisisi Terlaksana http:// bit.ly/2ORhSgN,netral,icbp
2020-02-13,"Pagi. Semalam bursa AS terus menguat memperbaharui rekor tertingginya. Dow +0,94% ke 29551, SP500 +0,65% ke 3379 dan Nasdaq +0,9% ke 9725. Kemarin IHSG ditutup melemah 0,69% ke 5913 dipimpin saham-saham consumer yakni UNVR, ICBP dan INDF. Rupiah flat di 13674/Dollar AS.",negatif,icbp
2020-02-14,ICBP sama INDF lumayan dalam jatuhnya.. Kalo ngamat2in sih kayaknya gausah invest dulu sampe Q1 berakhir. Wait and see dulu sambil tetep banyak baca2..,negatif,icbp
2020-02-14,"Wkwkwk unvr anjlok parah sih. Tp denger2 nnti bisa tembus 10,000. icbp coba nip, tp naikturun bgt dia.",negatif,icbp
2020-02-17,"Cermati TKIM, INKP, JPFA, SMGR, INDF, ICBP, KLBF, PTBA, WSKT, PTPP, ADHI, AKRA http:// brt.st/6t3R",netral,icbp
2020-02-18,"Saham yang layak dicermati: ASII, AUTO, GJTL, GGRM, ICBP,INDF, KLBF, KAEF, INTP, JPFA, MAIN, SMGR, BNGA, BDMN, BMRI, BBNI, PNBN, BBTN, BTPN, JSMR, PTBA, TINS, AKRA, HEXA, MNCN, UNTR, ADHI, ASRI, LPCK, PWON, WIKA (18 Februari 2020)",netral,icbp
2020-02-18,"Buang TINS ERAA ICBP dan tiktok di DEAL. Main recehan doang hari ini. Masih menahan diri ndak belanja, masih nyangkut banyak",negatif,icbp
2020-02-18,Ya Allah gatal pengen beli INDF atau ICBP,positif,icbp
2020-02-19,"$ICBP—Rencana Akuisisi Grup Pinehill, Berapa Besar dan Efeknya? YouTube: https:// buff.ly/2P5u8Kz #makanan #snacks #susu #biskuit #indomie #minuman #pinehill #akuisisi",netral,icbp
2020-02-19,Penggerak IHSG hari ini : BBRI 1.82% BMRI 1.6% UNVR 1% ASII 2.46% TPIA 1.11% ICBP 1.38%,positif,icbp
2020-02-19,"Saham yang layak dicermati: ASII, AUTO, GJTL, GGRM, ICBP, KLBF, KAEF, JPFA, SMGR, BBKP, BNGA, BDMN, BBNI, PNBN, BBTN, JSMR, EXCL, ANTM, PTBA, TINS, BWPT, AKRA, HEXA, RALS, ADHI, PWON, SMRA (19 Februari 2020)",netral,icbp
2020-02-20,Icbp aja kalo gt gan. Mumpung lg sideways,positif,icbp
2020-02-20,ICBP Trend jangka menengah (support warna hitam) masih kuat mengawal UpTrend share http:// t.me/BerDagangAngka,positif,icbp
2020-02-20,Penggerak IHSG hari ini : BBRI 1.79% UNVR 2.34% BBNI 1.93% ICBP 2.05% INDF 3.55%,positif,icbp
2020-02-20,"#MarketReview #Saham TOP gainer by change: ICBP (+Rp225), UNVR (+Rp175), TKIM (+Rp175), BDMN (+Rp150), dan BBNI (+Rp150)",positif,icbp
2020-02-20,"Jakarta Islamic Index Menguat 0,68 Persen, TLKM & ICBP Penopang Utama http:// bit.ly/2V6dyy1",positif,icbp
2020-02-21,"Cukai Berlaku, Harga Teh Botol Cs Bakal Meroket #Cukai #drinks #ICBP #UNVR https:// marketmover.id/2020/02/cukai- berlaku-harga-teh-botol-cs-bakal-meroket/ … lewat @MarketMover .ID",netral,icbp
2020-02-21,"Eating indomie is good, apalagi makannya pas udah punya saham ICBP.",positif,icbp
2020-02-22,ampe bedebu bi mending diputerin di BBCA / ICBP ye gaa,positif,icbp
2020-02-27,"Simak rekomendasi LPKR, BBCA, dan ICBP untuk Jumat (28/2) https:// mandrigunawanberita.wordpress.com/2020/02/28/sim ak-rekomendasi-lpkr-bbca-dan-icbp-untuk-jumat-28-2/ …",positif,icbp
2020-02-27,"Simak rekomendasi LPKR, BBCA, dan ICBP untuk Jumat (28/2) https:// topinfo.id/2020/02/28/sim ak-rekomendasi-lpkr-bbca-dan-icbp-untuk-jumat-282/ …",positif,icbp
2020-02-27,"Simak rekomendasi LPKR, BBCA, dan ICBP untuk Jumat (28/2) http:// investasi.kontan.co.id/news/simak-rek omendasi-lpkr-bbca-dan-icbp-untuk-jumat-282 …",positif,icbp
2020-02-27,"beli $icbp sampai beberapa harga gini. Mau lanjut tapi ingat bahwa kalau Indonesia sampai kena coronavirus, ihsg masih bisa turun lagi.",negatif,icbp
2020-02-27,"$ICBP Q3 2019 (baru proses sekarang karena baru beli). Rev dan EPS naik 11%, netprofit margin tetap di 12%. Cash op naik 43%. Capex turun -33%. FCF naik 233%. ROE dan ROIC 15% dan 25%. Ebit/intexp 56 (ada perbedaan ebitda hitungan saya dgn ipotgo, perlu dicek)",positif,icbp
2020-02-27,Beli lagi $ICBP. Warga US yg tertular coronavirus tanpa jelas sumbernya memang perkembangan yang mengkhawatirkan.,positif,icbp
2020-02-27,"Iya trauma, ngepet. Dah BBRI aja sama ICBP, mayan",netral,icbp
2020-02-27,"Ga main HMSP nih, BBRI aja nambah ICBP. Asu minus banyak ini ICBP, tapi cuman turun 10%",negatif,icbp
2020-02-27,"@myinyaw @AryaBara waktunya nyerok gaes, BRI, ICBP, UNVR",positif,icbp
2020-02-28,Klo icbp kak? Bwt longterm..,netral,icbp
2020-02-28,"Kurang suka sama GCG nya mayora gw banyak yg aneh,masih mending icbp gans",positif,icbp
2020-02-28,"Gils sih ini baerish nya. $SIDO ga kuat jugs akhirnya Tapi semalem ngecek $UNVR $INDF $ICBP asing udh pd big acum, brace urself",positif,icbp
2020-03-01,"Minuman Ringan Kena Cukai, UNVR hingga ICBP Akan Naikkan Harga https:// news.pilotig.com/minuman-ringan -kena-cukai-unvr-hingga-icbp-akan-naikkan-harga/ …",netral,icbp
2020-03-01,Pemerintah berencana mengenakan pajak untuk berbagai minuman berpemanis. Melalui kebijakan ini pemerintah berharap dapat menekan konsumsi gula nasional untuk meningkatkan kesehatan masyarakat sekaligus menambah pendapatan negara. https:// inews.id/finance/keuang an/minuman-ringan-kena-cukai-unvr-hingga-icbp-akan-naikkan-harga …,netral,icbp
2020-03-01,"Minuman Ringan Kena Cukai, UNVR hingga ICBP Akan Naikkan Harga https:// topinfo.id/2020/03/01/min uman-ringan-kena-cukai-unvr-hingga-icbp-akan-naikkan-harga/ …",netral,icbp
2020-03-02,eh tapi kan.. indomi sahamnya ICBP..,netral,icbp
2020-03-02,ICBP pasti naekk nih besok,positif,icbp
2020-03-02,kyaknya ICBP net profitnya bakal naik tahun ini. Indomi di borong.,positif,icbp
2020-03-02,"masuk lagi di $icbp . sebenarnya $ultj juga menarik tapi sudah punya cukup banyak. Perlu atur tempo, dasar belum jelas terlihat.",positif,icbp
2020-03-02,"BBRI, ICBP, BBCA, ITMG",netral,icbp
2020-03-03,"UNVR, ICBP, INDF naik ga habis borongan kemarin?",positif,icbp
2020-03-03,Menyesal tidak beli icbp kemarin :'),positif,icbp
2020-03-03,"IHSG Meroket 157 Poin, Kapitalisasi ICBP dan HMSP Melonjak http:// brt.st/6u2M",positif,icbp
2020-03-03,"Tergantung barang yg dibeli. Kalau untuk emitennya menurut saya bisa MYOR, UNVR, KAEF, KLBF, DVLA, ICBP, INDF yang menjual produk konsumsi dan obat2an",positif,icbp
2020-03-03,IHSG begini kan bikin banyak orang nyaman.. Terbukti INDF ICBP TKIM INKP PTBA ASII BBRI raup cuan di tengah gaduh Corona,positif,icbp
2020-03-03,ICBP & INDF karena indomie adalah penyelamat,netral,icbp
2020-03-03,Ebit/intexp emiten yg saya punya (Q3): $smsm (105); $sido (7215 Q4); $icbp (50); $ultj (865); $pwon (16); $dvla (-); $aces (60).,netral,icbp
2020-03-03,Icbp dan saham komsumtif lainnya juga hijau,positif,icbp
2020-03-03,ayo icbp kamu pasti bisa,positif,icbp
2020-03-03,Bersama ICBP kita bisaaaa https:// m.detik.com/finance/berita -ekonomi-bisnis/d-4922328/heboh-corona-mi-instan-hingga-minyak-goreng-ludes-di-toko-swalayan#Echobox=1583149469 …,positif,icbp
2020-03-03,Menu Today: ICBP MPPA TBLA SIMP HOKI TSPC KLBF apa lagi? INKP TKIM,netral,icbp
2020-03-04,"Saham ICBP naik 7,88% kemarin, masih bisa naik lagi https:// topinfo.id/2020/03/04/sah am-icbp-naik-788-kemarin-masih-bisa-naik-lagi/ …",positif,icbp
2020-03-04,"Saham ICBP naik 7,88% kemarin, masih bisa naik lagi https:// mandrigunawanberita.wordpress.com/2020/03/04/sah am-icbp-naik-788-kemarin-masih-bisa-naik-lagi/ …",positif,icbp
2020-03-04,"Saham ICBP naik 7,88% kemarin, masih bisa naik lagi http:// investasi.kontan.co.id/news/saham-icb p-naik-788-kemarin-masih-bisa-naik-lagi …",positif,icbp
2020-03-05,"IHSG Melemah, Asing Tetap Koleksi BMRI, ASII, ICBP, dan TLKM http:// brt.st/6ud2",positif,icbp
2020-03-09,Kalau ICBP bgmn sis @PipitSefita ?,netral,icbp
2020-03-09,"Best! Gue jg optimis di bbri, icbp, bbca sama adro",positif,icbp
2020-03-09,ICBP memamg relatif lebih mahal. Krn persepsi sbg saham defensif kali ya...,positif,icbp
2020-03-11,Kamu siap lockdown gak boleh order makan dari @gojekindonesia atau @GrabID ? Makan Indomie tiap hari ? Biar ICBP nya terbang,positif,icbp
2020-03-12,"Pertimbangkan UNVR, TLKM, INDF, BBRI, BBCA, ICBP, dan MYOR http:// brt.st/6uJb",positif,icbp
2020-03-12,ICBP karena indomienya mungkin,netral,icbp
2020-03-12,Ternyata varian indomie dari (icbp) ni banyak juga ya tapi cuman familiar dan pernah makan beberapa doang aowkwkw,netral,icbp
2020-03-13,"10 Kapitalisasi Saham Terbesar, ICBP & UNVR Naik Paling tinggi http:// brt.st/6uMh",positif,icbp
2020-03-13,"#MarketReview #Saham TOP gainer by change: BBCA (+Rp500), AMOR (+Rp490), ICBP (+Rp450), UNTR (+Rp400), dan MAPA (+Rp310)",positif,icbp
2020-03-13,"Beberapa waktu lalu, Salim Group melalui ICBP tengah menjajaki rencana untuk mengakuisisi seluruh saham Pinehill Company. http:// bit.ly/ICBPdanPinehill",netral,icbp
2020-03-13,50% dari summary lossnya punya icbp,negatif,icbp
2020-03-13,"Gila cuy, ICBP gua sekarang cuma opit 1digit persen dari 2digit. Amsyong, kirain bakal bounce.",negatif,icbp
2020-03-15,"Indosurya Sekuritas Rekomendasikan BBCA, UNVR, INDF, ICBP, BBNI, dan BBRI http:// brt.st/6uVF",positif,icbp
2020-03-16,"#MarketReview #Saham TOP loser by change: GGRM (-Rp2,425), UNTR (-Rp1,075), INTP (-Rp775), BBCA (-Rp775), dan ICBP (-Rp575)",negatif,icbp
2020-03-17,"Saham Rekomendasi: ASII, PWON, ASRI, ROTI, BBCA, KLBF, dan ICBP http:// brt.st/6v6A",positif,icbp
2020-03-17,"#MarketReview #Saham TOP loser by change: GGRM (-Rp2,725), BBCA (-Rp1,925), UNTR (-Rp1,000), INTP (-Rp725), dan ICBP (-Rp650)",negatif,icbp
2020-03-18,"Huhhh lucu kamu, jd mau beli icbp, ayo turun lagi!!",negatif,icbp
2020-03-19,"Pertimbangkan BBCA, BBNI, JSMR, ASII, ROTI, MYOR, TLKM, HMSP, UNVR, GGRM, dan ICBP http:// brt.st/6viF",netral,icbp
2020-03-20,"UNVR, BBCA, BBRI, ANTM, GGRM, ICBP, WSKT Mumpung lagi diskon, serok tipis",positif,icbp
2020-03-20,"ditambah liat unvr, icbp, tlkm. udah ingetin diri jangan buka jangan buka, tetep aja buka. dah lah males :(",negatif,icbp
2020-03-20,Kutunggu waktu kubisa beli icbp indf unvr harga yg lebih murce lagi,positif,icbp
2020-03-20,"Rekomendasi Saham Jumat 20 Maret, Binaartha: Beli BEEF, ICBP, SMRA dan ACES Jumat, 20 Maret 2020 Kanal Ekonomi https:// suaratani.com/news/ekonomi/r ekomendasi-saham-jumat-20-maret-binaartha-beli-beef-icbp-smra-dan-aces …",positif,icbp
2020-03-21,"Menurut, ICBP worth it nya di harga berapa? Termasuk saham yg oke ga di tengah kondisi kayak gini?",netral,icbp
2020-03-23,"Indosurya: Cermati ICBP, BBRI, KLBF, dan ROTI http:// brt.st/6vBB",netral,icbp
2020-03-23,"Meski Laba Naik 10%, Harga Saham ICBP Anjlok 6,96% http:// brt.st/6vzG",negatif,icbp
2020-03-23,"Penjualan Tembus Rp 42 T, Laba ICBP Capai Rp 5 T di 2019 https:// cnbcindonesia.com/market/2020032 3081437-17-146806/penjualan-tembus-rp-42-t-laba-icbp-capai-rp-5-t-di-2019?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed …",positif,icbp
2020-03-23,Siaran Pers ICBP 23 Maret 2020 - Kinerja keuangan tahunan untuk tahun yang berakhir pada tanggal 31 Des 2019,netral,icbp
2020-03-23,CLSA Upgrades Indofood CBP Sukses Makmur Tbk (ICBP:IJ) $PNDFF to Buy (1) http:// streetinsider.com/r/16650687,positif,icbp
2020-03-23,Kinerja Indofood (INDF) dan Indofood CBP (ICBP) Menguat di Tengah Tekanan http:// insight.kontan.co.id/news/kinerja-i ndofood-indf-dan-indofood-cbp-icbp-menguat-di-tengah-tekanan … #GrupSalim,positif,icbp
2020-03-23,Saham indf -5%? Coba liat dulu yg icbp wkwkw saat krisis gini jangan pake fundamental analisis yang teknikal lur,negatif,icbp
2020-03-23,"Meski kinerja tumbuh, analis sarankan wait and see saham INDF dan ICBP http:// investasi.kontan.co.id/news/meski-kin erja-tumbuh-analis-sarankan-wait-and-see-saham-indf-dan-icbp … #RekomendasiSaham",negatif,icbp
2020-03-23,Wasyu blm serok icbp,negatif,icbp
2020-03-23,Beli trus cuannya bwt beli icbp/unvr ya om.. heheh,positif,icbp
2020-03-23,"Kinerja memuaskan, ini rekomendasi analis untuk saham INDF dan ICBP http:// investasi.kontan.co.id/news/kinerja-m emuaskan-ini-rekomendasi-analis-untuk-saham-indf-dan-icbp … #RekomendasiSaham",netral,icbp
2020-03-23,"ICBP mencatatkan pertumbuhan penjualan neto konsolidasi sebesar 10% menjadi Rp 42,3 triliun dari Rp 38,41 triliun pada tahun 2018. Selengkapnya http:// theiconomics.com/penjualan-indo food-cbp-sukses-makmur-tumbuh-10/ …",positif,icbp
2020-03-23,"Hmmmm indofood Bapaku kerja di pabriknya, aku punya sahamnya, icbp naik pula",positif,icbp
2020-03-23,Laba Indofood CBP Sukses Makmur (ICBP) tumbuh 10% sepanjang 2019 http:// investasi.kontan.co.id/news/laba-indo food-cbp-sukses-makmur-icbp-tumbuh-10-sepanjang-2019 …,positif,icbp
2020-03-23,Laba Indofood CBP Sukses Makmur (ICBP) tumbuh 10% sepanjang 2019 https:// topinfo.id/2020/03/23/lab a-indofood-cbp-sukses-makmur-icbp-tumbuh-10-sepanjang-2019/ …,positif,icbp
2020-03-23,"#EmitenNews #Lapkeu Indofood CBP Sukses Makmur Tbk (ICBP) hingga periode 31 Desember 2019 cetak kenaikan laba tahun berjalan yang dapat diatribusikan kepada pemilik entitas induk tumbuh 10% menjadi Rp5,04T",positif,icbp
2020-03-23,"ICBP mencatatkan pertumbuhan penjualan sebesar Rp42,30 triliun, naik 10,11 persen dibanding periode tahun sebelumnya sebesar Rp 38,41 triliun. *Disclaimer ON",positif,icbp
2020-03-23,Laba Indofood CBP Sukses Makmur (ICBP) tumbuh 10% sepanjang 2019 http:// investasi.kontan.co.id/news/laba-indo food-cbp-sukses-makmur-icbp-tumbuh-10-sepanjang-2019 … #KinerjaEmiten,positif,icbp
2020-03-23,Produsen Indomie (ICBP) Catatkan Pertumbuhan Laba 10 Persen https:// market.bisnis.com/read/20200323/ 192/1216724/produsen-indomie-icbp-catatkan-pertumbuhan-laba-10-persen-?utm_source=dlvr.it&utm_medium=twitter …,positif,icbp
2020-03-24,Keuntungan ICBP naik nihh.. Apakah gara-gara banyak yang panic buying indomie? Hehe becanda.. berita lengkapnya baca aja di artikelnya yaa. https:// finansialku.com/laba-bersih-ic bp/ …,positif,icbp
2020-03-24,Kali ini mau diganti ICBP 200 lot juga gapapa,positif,icbp
2020-03-24,"ICBP Bukukan Penjualan Rp 42,30 Triliun. http:// neraca.co.id/article/129599",positif,icbp
2020-03-25,"Banyak Peminat, Indofood Raup Rp 28 Triliun dari Mi Instan #ICBP #indofood #indomie #dirumahaja https:// marketmover.id/2020/03/7666/ lewat @MarketMover .ID",positif,icbp
2020-03-25,"#kafein hanya mau ingatkan teman2 bahwa bulan ini adalah closing kuartal1 2020, walau kemungkinan besar report Q1 tdklah bagus, tp kita cermati result indf dan icbp yah apakah mampu sama dgn thn lalu or better sbg indikasi good or not bagi overall outlook kita di semester 1",netral,icbp
2020-03-26,"Cermati JSMR, PWON, UNVR, SMRA, ICBP, BBRI, BBCA, KLBF, dan KAEF http:// brt.st/6vQX",netral,icbp
2020-03-26,"ICBP kembali melemah dan semakin mendekati support kuat jangka panjang di 8,000. Dari level tersebut potensi koreksi akan terbatas dan membuka peluang rebound. Saat ini ICBP masih berada di bawah lower Bollinger bands. Stoploss < 7,500. #RekomendasiSaham 26/3",negatif,icbp
2020-03-26,Saham INDF dan ICBP Melesat ke 10% Sepanjang Tahun Berjalan https:// realitarakyat.com/2020/03/27/sah am-indf-dan-icbp-melesat-ke-10-sepanjang-tahun-berjalan/ …,positif,icbp
2020-03-26,"#MarketReview #Saham TOP gainer by change: GGRM (+Rp5,400), BBCA (+Rp3,900), INTP (+Rp2,050), ICBP (+Rp1,200), dan GMTD (+Rp1,125)",positif,icbp
2020-03-26,"Semakin Gurih, Apakah Saham ICBP dan INDF Masih Layak Dikoleksi? https:// market.bisnis.com/read/20200326/ 189/1218258/semakin-gurih-apakah-saham-icbp-dan-indf-masih-layak-dikoleksi?utm_source=dlvr.it&utm_medium=twitter …",positif,icbp
2020-03-26,ICBP acu udah ijooo,positif,icbp
2020-03-26,"Gimana? Masih mau hanya menyantap kelezatan indomie saja? Atau paket komplit, santap indomienya, raih keuntungan investasinya? https:// itstime.id/icbp-perusahaa n-dibalik-indomie-selera-umat-sedunia/ …",positif,icbp
2020-03-27,"Kirain bursa saham, aku nyari ICBP, BRIS, ACES, WSBP, BBRI, UNVR kok gaada",netral,icbp
2020-03-27,"Dari INDF ama ICBP ya? "")",netral,icbp
2020-03-28,"pagi ini mantengin bursa kemudian wanna make a promise to myself: ""nanti, kalo keadaan udah stabil jual itu excl sm kaef alias saham-saham gorengan dan yok semangat untuk beli icbp."" karena ketenangan hidup dimulai dari punya 1 per 1 saham bluechip yoi ga bray @lucky7uly",positif,icbp
2020-03-28,ICBP masuk yok ke portfolio.,positif,icbp
2020-03-29,"Modal kuota internet sama mahar online wkwk Saya terima dengan mas kawin saham UNVR ICBP, TLKM, UNTR dibayar tunai.",netral,icbp
2020-03-29,"Asyik siap besok nabung fast moving consumer goods icbp, myor, dan unvr. .#StaySafeStayHome",netral,icbp
2020-03-30,"$ICBP #Indofood Cbp Sukses Makmur T Indonesia Daily - Monday, March 30, 2020: Indofood CBP (ICBP IJ/BUY/Rp9,975 /Target: Rp12,300): Defensive with 15.5% earnings growth and below -2SD valuation. TRADERS’ CORNER Wijaya Karya (WIKA IJ):… http:// dlvr.it/RSpFdB #equity #stocks",positif,icbp
2020-03-30,"Yes setuju kalau mau karantina wilayah, perlu dibentuk tim support yg melibatkan tim SCM korporasi sembako dan medis yg vital kaye UNVR, ICBP, bulog, sugar group dan KAEF ditambah tentara sebagai penghubung antar entity dan jaringan distribusi kaye transmart, giant, dll",netral,icbp
2020-03-31,"IHSG Dibuka Menguat, Cermati TLKM, KLBF, BBCA, BBRI, ICBP, dan ACES http:// brt.st/6w96",positif,icbp
2020-03-31,"GOCENK lawan COVID 19 ICBP +8,0%, IHSG +1,82%",positif,icbp
2020-03-31,muke gile. Kalo tgl 24 kita invest $ICBP . Sekarang udah return 22%. Dimana kalo kita nabung di bank bunga mentok 4.5% per tahun cuk,positif,icbp
2020-03-31,"Rekomendasi Saham Selasa 31 Maret, Binaartha: Beli BBRI, ICBP, UNVR dan AALI Selasa, 31 Maret 2020 Kanal Ekonomi",positif,icbp
2020-04-02,Indofood CBP Diprediksi Lolos dari Gempuran Wabah #ICBP #indofood #COVIDー19 #dirumahaja https:// marketmover.id/2020/04/indofo od-cbp-diprediksi-lolos-dari-gempuran-wabah/ … lewat @MarketMover .ID,Positif,icbp
2020-04-02,"Pantes saham ICBP menguat nesh, gegara elu ternyata",Positif,icbp
2020-04-02,"Enak ini ambil indf, icbp, unvr. Potensial sekali",Positif,icbp
2020-04-03,"Orang2nya nyetok indomie, tolong donk INDF sama ICBP juga naik",Positif,icbp
2020-04-03,Iya ICBP menguat KAEF jg bro,Positif,icbp
2020-04-05,Udah nyetok berapa bungkus indomie di rumah? Selama WfH ini udah berapa kali masak indomie? Enggak pengen makan indomie sekaligus dapat uang juga dari indomie? CC-in ah @AgamaIndomie Cobain kuy #belajarsaham https:// itstime.id/icbp-perusahaa n-dibalik-indomie-selera-umat-sedunia/ …,Positif,icbp
2020-04-06,Lama2 lemah cuma ngandelin icbp skrg ini ntah sampe kapan,Negatif,icbp
2020-04-06,"Asing Belanja BBCA, GGRM, dan ICBP, IHSG Lanjutkan Tren Bullish https:// market.bisnis.com/read/20200406/ 7/1222982/asing-belanja-bbca-ggrm-dan-icbp-ihsg-lanjutkan-tren-bullish?utm_source=dlvr.it&utm_medium=twitter …",Positif,icbp
2020-04-08,"#MarketReview #Saham TOP loser by change: GGRM (-Rp1,100), INTP (-Rp850), POLL (-Rp625), ICBP (-Rp475), dan TKIM (-Rp370)",Negatif,icbp
2020-04-08,"Menakar Prospek Kinerja dan Saham Produsen Mi Instan, Indofood CBP (ICBP) http:// insight.kontan.co.id/news/menakar-p rospek-kinerja-dan-saham-produsen-mi-instan-indofood-cbp-icbp … #RekomendasiSaham",Netral,icbp
2020-04-09,"Asing Koleksi ASII, ICBP, SMGR Saat ISHG Menghijau http:// brt.st/6wYE",Positif,icbp
2020-04-09,sp 13/4 : 1. gjtl bjtm pnbn smgr icbp asii lpkr mncn fren elsa pwon smra ctra bsde rals. 2. hmsp lsip antm tins giaa. + : adhi wege. support ma5 : wskt ptpp wika,Netral,icbp
2020-04-09,"Jakarta Islamic Index (JII) menghijau pada akhir perdagangan hari ini Kamis (09/04/2020). Indeks menguat 1,45 persen, atau 7,13 poin di level 498,02. #JII #Emiten #IDX #Saham #Robotorial #BEI https:// lokadata.id/artikel/jii-di tutup-menguat-emiten-icbp-jadi-pendorong-kamis-09042020 …",Positif,icbp
2020-04-09,"#MarketReview #Saham TOP gainer by change: GGRM (+Rp825), ICBP (+Rp500), BTPS (+Rp280), ASII (+Rp240), dan SMGR (+Rp175)",Positif,icbp
2020-04-13,"Harga Saham INDF & ICBP Tergerus Corona, Analis Rekomendasi Beli https:// katadata.co.id/berita/2020/04 /13/harga-saham-indf-icbp-tergerus-corona-analis-rekomendasi-beli …",Positif,icbp
2020-04-14,"Indosurya Sekuritas: Akumulasi Beli BBCA, ICBP, TLKM, dan BBRI http:// brt.st/6xpa",Positif,icbp
2020-04-14,Terus ngelihat portofolio saham. Yg biru cuma ICBP. Lainnya merah wkwkwk. Nilai saat ini hampir amsyong 50%. Tp kan buat jangka panjang dan itu uang dingin,Positif,icbp
2020-04-14,"iya bener periode keemasan konstruksi tuh, saya ambil dikit dr WSKT kayanya ICBP sama UNVR stabil, consumer goods tahan banting di periode ini",Positif,icbp
2020-04-16,"Net Sell Rp 1,19 Triliun, Investor Asing Koleksi Saham INKP, TOWR, ICBP http:// brt.st/6xAs",Positif,icbp
2020-04-16,"saham unilever sih waktu itu anjlok parah, tambah icbp dll",Negatif,icbp
2020-04-16,"kamira makan mie terus, pemegang saham icbp ya",Netral,icbp
2020-04-16,"beli $icbp. Bersama2 dengan $sido menurut saya adalah industri yang dikecualikan dari psbb, dan harusnya tetap lumayan demandnya.",Positif,icbp
2020-04-17,$icbp kucing pun doyan https:// x.com/KrisnaERLG/sta /KrisnaERLG/status/1250769690349072386 …,Positif,icbp
2020-04-20,"Kalo di lockdowm dirumah Nyetok indomie itu paling cocok. kalo bisa dibeli juga sahamnya ICBP 10 k/ lembar, pumpung lagi diskon, antum makan kenyang sampai wabah ilang tau"" saham icbp udah naik aja, asikk kan wk #dirumahaja",Positif,icbp
2020-04-22,#ICBP - ICBP Berpeluang Menutup Gap Tahun 2019-nya - TradingView - https:// id.tradingview.com/chart/ICBP/psS DzSaN/ …,Positif,icbp
2020-04-22,ICBP Berpeluang Menutup Gap Tahun 2019-nya https:// galerisaham.com/icbp-berpeluan g-menutup-gap-tahun-2019-nya/ …,Positif,icbp
2020-04-22,ICBP Berpeluang Menutup Gap Tahun 2019-nya http:// dlvr.it/RVF03f,Positif,icbp
2020-04-23,ICBP Berpeluang Menutup Gap Tahun 2019-nya - https:// mailchi.mp/galerisaham/ic bp-berpeluang-menutup-gap-tahun-2019-nya …,Positif,icbp
2020-04-24,"sedikit lapar, kalo nasi bikin kenyang. nyari roti, ga ada. pokat juga agak malas, masak resoles males masak, masak mie INDF lama, akhirnya ada mie ICBP. save my life",Netral,icbp
2020-04-25,buset dah icbp sama anker ga main2 ya harga nya wkwk. ada deviden ga ni tapi,Netral,icbp
2020-04-25,Buat beli ICBP dpt 80 lot. Sisanya bru buat beli indominya.,Netral,icbp
2020-04-26,"Selain ipot, yg punya data ebitda emiten Indonesia adalah wsj dan yahoo. wsj bahkan punya data depresiasi dan amortisasi. Sayangnya beda-beda semua. Contoh untuk icbp : https:// wsj.com/market-data/qu otes/ID/XIDX/ICBP/financials/annual/income-statement … ; https:// finance.yahoo.com/quote/ICBP.JK/ key-statistics/ …",Netral,icbp
2020-04-26,"$icbp 2019Q4 (yoy): rev dan eps naik 10%; npm tetap di 12%. cash op naik 59%. fcf naik 367%. ROE turun -6%, ROIC naik 21% (jadi 19 & 32). kondisi inventory bagus. Quick ratio naik jadi 195. Ebit/intexp naik jadi 53. PEG 2.26.",Positif,icbp
2020-04-28,"'Net Sell' Rp 1,1 Triliun, Asing Tetap Borong BMRI, BBNI, dan ICBP http:// brt.st/6yzE",Positif,icbp
2020-04-28,Indofood seng kerjo icbp :(,Netral,icbp
2020-04-28,Stock Picks 28 April ICBP Spec Buy dengan support di 9800 Cutloss jika break dibawah 9650 Jika tidak break dibawah 9800 Potensi naik ke 10075-10300 short term #CGSCIMBID #Stockpicks Disclaimer: http:// bit.ly/cgscimbiddiscl aimer …,Positif,icbp
2020-04-28,"Awal taun Sasa bikin iklan ala hypebeast wkwk, trus skrg berubah jadi model makoto shinkai. Di situ maksudku ajaib²nya Kalo Indomie tuh peran Direktur Marketingnya turun langsung ngefek banget lho ke brand value. ICBP juga jadi saham kebal covid saat ini",Positif,icbp
2020-04-29,"Asing Borong TLKM, UNVR, BBNI, ICBP, dan MAPA http:// brt.st/6yFN",Positif,icbp
2020-04-29,Buy ICBP CPIN JPFA TBLA,Positif,icbp
2020-04-30,"Teman-teman gw pada ngomong mereka itu complicated karena personal mereka itu INFJ, INFP dan inisial-inisial lainnya, sementara di kepala gw hanya ada INTP, INDF, ICBP, bahkan TLKM dan SMRG..",Netral,icbp
2020-04-30,"#MarketReview #Saham TOP loser by change: STTP (-Rp900), ITIC (-Rp150), INDF (-Rp150), NFCX (-Rp145), dan ICBP (-Rp125)",Negatif,icbp
2020-05-02,"Hehe..saya koreksi ya mas bara itu bukan ICBP, itu emaknya lagi lihat chart INDF, dan yg dilihat weekly chart, bukan monthly. Dari jumlah dan warna candle, kejadian itu mingguan. Dan yg saya ingat yg survive cepat waktu itu selain BBCA juga consumer",Netral,icbp
2020-05-02,"Gokiiiill om agus, kok bisa tau itu icbp? Padahal gak kelihatan lho itu emitennya, trus itu chartnya monthly, bukan daily Takjub sm daya jelajah emiten om agus",Netral,icbp
